id,name,blurb,goal,log_goal,currency,country,main_category,subcategory,city,location_state,created_at,launched_at,deadline,target
1651,Starduster II - Photographing Earth from Near-Space,Real-time high-altitude weather balloon tracking using amateur radios - capturing stunning near-space visuals - now with more science!,1000.0,6.90875477931522,USD,US,Technology,Space Exploration,Waco,TX,1474331787,1474641914,1476579600,1
602,A Field of Lambs,A dying man must survive the pursuit of deadly hunters trying to kill him and reach the finish line before time is up.,700.0,6.55250788703459,GBP,GB,Film & Video,Action,Oxford,England,1726850616,1728580284,1730463300,1
906,PICKMAN'S MODEL by H.P. Lovecraft - ILLUSTRATED,"Lovecraft's classic tale, richly illustrated by horror artist Max Martelli",1500.0,7.313886831633462,USD,US,Publishing,Art Books,Salem,MA,1678661153,1681229100,1683821100,1
1136,Prodoser Presents: Revenue Run Vol. 1,"This will be the first mixtape to start of my musical career as a entrepreneur, Label manager and Artist. I'm excited as hell!",5000.0,8.517393171418904,USD,US,Music,Hip-Hop,Houston,TX,1604088062,1604093414,1607553014,0
1561,Madrid Regional Conference 2017,Demostremos que la acción individual privada es más poderosa que las subvenciones. Dona y participa en la Revolución Liberal.,100.0,4.61512051684126,EUR,ES,Publishing,Academic,Madrid,Madrid,1505302626,1505308561,1507881600,1
191,Fabled Cloudland Tarot,Chinese-Style Tarot Card Series,1000.0,6.90875477931522,USD,US,Games,Tabletop Games,Wyoming,WY,1756439957,1756949441,1759541441,1
1716,Scroll Stories Promo Animation,I am creating a promotional animation to bring viewers to my short story website,20000.0,9.90353755128617,USD,US,Art,Video Art,Boston,MA,1447257369,1452008142,1454600142,0
914,Degrii Zima Pro – Ultrasonic Radar Cordless Pool Cleaner,Ultrasonic Smart Mapping | Triple-Drive Motors | Floating Battery Pack | Climbs & Cleans Walls & Stairs | Remote App Control,5000.0,8.517393171418904,USD,US,Technology,Robots,Menlo Park,CA,1675221062,1676994546,1682174946,1
1021,Meraxi Noir: BREAKTRHOUGH DIAMOND TECHNOLOGY FOR JEWELRY,"Simply the highest quality alternative to ceramic, onyx or any other black-colored material.  From 1.5 to 15 carats of pressed diamond.",15000.0,9.61587214452889,USD,US,Fashion,Jewelry,Salt Lake City,UT,1645132110,1645834077,1648422477,0
824,8-BIT ENAMEL PINS,8-BIT Enamel pins from the good ol' gaming days...,700.0,6.55250788703459,DKK,DK,Design,Toys,Nyborg,Syddanmark,1707511519,1707923274,1709110800,0
90,Partícula Libre,Lanzamiento del libro: Una Interpretación No Ortodoxa de la Mecánica Cuántica,25000.0,10.12667110305036,MXN,MX,Publishing,Nonfiction,México,Mexico,1761590433,1762793176,1765385176,1
1319,Albert&you Discover life!,Educational films starring Albert Einstein. This televisión series of 8-minute films is for children from 9 to 90,42000.0,10.645448706505872,EUR,ES,Film & Video,Television,Barcelona,Catalonia,1558255472,1558262400,1563446400,0
546,Remo Brush - Herbal Miswak Infused Bristle Toothbrush,Experience the Natural Power of Miswak for Healthier Teeth and a Greener Planet. Embrace a holistic approach to dental hygiene.,1500.0,7.313886831633462,USD,US,Design,Product Design,Boston,MA,1731783480,1732201220,1734793220,1
1416,SNAP,"Snap is about Victoria, A female artist in a toxic, masculine world. Does she express herself through her art or through violence?",10.0,2.3978952727983707,GBP,GB,Film & Video,Drama,Falmouth,England,1541678499,1542189991,1544781991,1
575,Honoring West Africa: A Documentary on Endangered Traditions,"Join Jeffrey Page, former choreographer for Beyoncé, on a journey to document the endangered art and traditions of West Africa",25000.0,10.12667110305036,USD,US,Film & Video,Documentary,New York,NY,1726852713,1727310518,1732498118,0
481,Explorer Wallet T | Versatile Travel Wallet,Wallet for Travel Essentials | Tailored for Modern travelers | Travel Pen included,10000.0,9.210440366976515,HKD,HK,Design,Product Design,Hong Kong,Hong Kong Island,1732433788,1738553063,1741145063,1
1166,Developer 5 Websites From Scratch HTML CSS and JavaScript,Complete Web development Course teaching HTML CSS JavaScript and everything you need to create websites and web applications,500.0,6.2166061010848646,CAD,CA,Technology,Web,Toronto,ON,1531505766,1595962656,1598554656,1
1111,Queen Chimera Album,Recording our first full length album,2000.0,7.601402334583733,USD,US,Music,Indie Rock,Seattle,WA,1610238801,1612224159,1617260340,1
280,Fleeting Strays (short film),Two Tokyo-resident young adults meet after a breakup to answer the age-old question: Can you truly move on from your first love?,160000.0,11.982935344196433,JPY,JP,Film & Video,Shorts,Tokyo,Tokyo Prefecture,1745188050,1751216489,1753808489,1
783,Mishpucha,"A queer, Jewish stripper must face the family that shunned her in order to fulfill her beloved Bubbie's dying wishes.",5000.0,8.517393171418904,USD,US,Film & Video,Shorts,Brooklyn,NY,1697403616,1711545751,1712409751,1
1549,Goliath CNC - An Autonomous Robotic Machine Tool for Makers,"A portable robot that mills, cuts, and engraves to turn BIG ideas into tangible items with any materials and various CAD file formats.",90000.0,11.407576060361786,USD,US,Technology,Fabrication Tools,Los Angeles,CA,1505944305,1507047107,1511025107,1
1931,Wearable Sculpture: An artistic jewelry project,"Support the creation of wearable sculpture jewelry made with recycled/re-purposed material, fine metals, and woven gemstones",4000.0,8.294299608857235,USD,US,Art,Sculpture,Mendocino,CA,1349584636,1351883013,1354046613,1
617,Bookish Enamel Pins: The Threequel,"a third line of bookish enamel pins for all the book lovers, readers, writers, and fanfic fans out there",1200.0,7.0909098220799835,USD,US,Fashion,Accessories,Corpus Christi,TX,1726678689,1727401518,1728698400,1
1214,Job Arena,A platform that shares details about workplace environments.,67475.0,11.119527258080202,USD,US,Technology,Web,Libertyville,IL,1579837230,1586447867,1589126267,0
215,The Protector and the Annihilation: an LGBT epic fantasy,"An extraplanetary LGBT epic science fantasy novel featuring 3 generations and their conflicts across 10,000 years.",8000.0,8.987321812850125,USD,US,Publishing,Fiction,Houston,TX,1725366115,1754910224,1758107024,0
492,Reflection Frame: Digital Photo Prints,Experience photos with Reflection Frame: Enjoy your cherished photos whenever and wherever you want,10000.0,9.210440366976515,USD,US,Technology,Gadgets,Menlo Park,CA,1728310224,1737467803,1740059803,1
1179,"TaskHopper: Any task, any time",TaskHopper allows you to seek help with any task or odd job that you have and the price is set by you.,2000.0,7.601402334583733,GBP,GB,Technology,Web,Brighton and Hove City,England,1588327600,1593441281,1596206081,1
17,TZ043-Plug and play outdoor glow ball system,"An easy-to-install, arbitrarily laid and adjustable, waterproof and drop-resistant, plug-and-play, reusable outdoor glow ball system",39000.0,10.5713425658087,HKD,HK,Technology,DIY Electronics,Hong Kong,Hong Kong Island,1763622357,1766561469,1771745469,0
1791,Paper 2 Film,"Creating, Expressing and Sharing their vision through film. Improving on their Reading, Writing, Math  and Comprehension  skills",3000.0,8.006700845440367,USD,US,Art,Video Art,Greensboro,NC,1423192705,1423245695,1425747600,0
654,Kyoto's Ceramic Masterpiece: Shisaikamon by Toraku Morisato,"Experience the pinnacle of Japanese pottery: Exquisite, hand-crafted pieces blending century-old traditions with modern elegance",300000.0,12.611541086966117,JPY,JP,Crafts,Pottery,Kyoto-shi,Kyoto Prefecture,1718070947,1721127672,1725015672,1
1819,Iron Strong: The Only Fitness Focused Jewelry with Flair,A niche and fitness focused jewelry line. Designed with a modern edge befitting men and women.,6500.0,8.77971129020447,USD,US,Fashion,Jewelry,New York,NY,1402141767,1409861318,1412827140,1
376,IPASON Yao:The Lightest & Thinnest Tempered Glass Mouse Pad,"On the Yao tempered glass mouse pad, the mouse glides with fingertip precision, smooth and lag-free, flawlessly tracking every move.",21900.0,9.994287576862568,HKD,HK,Technology,Gadgets,Hong Kong,Hong Kong Island,1735784881,1744891271,1747483271,1
1286,Family Style,A cooperative mobile party game for 2-8 phones that turns your living room into a virtual kitchen!,1000.0,6.90875477931522,USD,US,Games,Mobile Games,Ithaca,NY,1562172481,1568489412,1571081412,1
683,Uaigneach - A story of forever afters,Mary was Paddy's person & he was hers. Join us on our short journey to bring Mary & Paddy's story to festivals around the World.,1000.0,6.90875477931522,EUR,IE,Film & Video,Shorts,Sligo,Sligo,1718906180,1718953944,1721545944,1
1223,TAXIDERMY DISASTERS CALENDAR: What the Hell Went Wrong?,A 2021 Novelty Calendar Featuring 12 Tragically Hilarious Taxidermy Disasters.,1000.0,6.90875477931522,USD,US,Crafts,Printing,San Diego,CA,1583518761,1583692685,1586284685,0
1798,Nutcracker in the Nutshell,Bringing humbling experience of the Nutcracker by a group of selfless dedicated dancers to children and families who need it the most.,5000.0,8.517393171418904,USD,US,Dance,Performances,Kissimmee,FL,1412052513,1414032126,1419219726,1
1658,FMVIII | Of the City,FM is an independent journal curated by students at the School of Architecture at the University of Illinois at Chicago.,700.0,6.55250788703459,USD,US,Publishing,Academic,Chicago,IL,1471131302,1471419418,1473291840,1
129,"MECHA DOG — Mecha Mini Table: Camp, Shoot, Daily","A versatile mini table that looks great for photos and outdoor use. Fits the scene — looks good, works better.",100000.0,11.51293546492023,JPY,JP,Design,Product Design,Tokyo,Tokyo Prefecture,1759835336,1761322485,1762916400,1
972,COLECTIVO FAZE,"Somos un colectivo que impulsa a jóvenes bailarines que buscan transformar realidades, logrando demostrar el valor del arte.",20000.0,9.90353755128617,MXN,MX,Dance,Performances,Guadalajara,Jalisco,1658519914,1658533895,1663717895,0
1129,"Longhorn Paranormal is ""Revolutionizing Paranormal T.V.""","Join us as we travel to some of America's most haunted places to prove if they are ""Haunted or Hoax.""",30000.0,10.308985993422082,USD,US,Film & Video,Television,Houston,TX,1603827106,1604100875,1609288475,0
1547,Ric Da Vinci,"Ric Da Vinci is a young, upcoming rapper out of Philadelphia PA looking to kickstart his music career to the next level.",50.0,3.9318256327243257,USD,US,Music,Hip-Hop,Philadelphia,PA,1508780129,1508791987,1511387587,0
386,"DS5: Elevate Your Desk – Work Smarter, Curate Beautifully","One-Cable Secondary Screen | Stocks, News & Trends | Custom Widgets | Digital Photo Frame，Open-Source DIY Plugins for Work & Play",15000.0,9.61587214452889,HKD,HK,Technology,DIY Electronics,Hong Kong,Hong Kong Island,1742005524,1744635598,1747227598,1
1369,Final year collection,6 outfit Final year collection,200.0,5.303304908059076,GBP,GB,Fashion,Ready-to-wear,Leeds,England,1551177062,1551389162,1553977562,1
375,Magnetic Aluminum-Cooled Portable SSD Enclosure Up to 4TB,"Seamless USB-C 10Gbps Transfer | Pro-Grade Cooling | Ultra-Compact & Durable Design | Fully Compatible with iPhone, Android, Mac etc.",10000.0,9.210440366976515,HKD,HK,Technology,Gadgets,Hong Kong,Hong Kong Island,1742179729,1744957377,1747549377,1
413,Turn Any Phone into a Wildlife/Concert Camera Instantly,400mm Professional-level Bokeh · High-definition Night Shots without Noise,2500.0,7.824445930877619,USD,US,Technology,Gadgets,Denver,CO,1737699210,1743080292,1745672292,1
1612,Bubble Reef,"Unlock the Endless Coral Cave Gameplay.
Bubble Reef supports Ocean Restoration Technology & Research: PowerReef.org; e4e.ucsd.edu",500.0,6.2166061010848646,USD,US,Games,Mobile Games,La Jolla,CA,1488405470,1489074789,1489675989,1
966,Raspberry Pi Retro TV Console,Fully functional Raspberry Pi powered retro TV build kit,18000.0,9.798182590890704,USD,US,Technology,DIY Electronics,Lakewood,CA,1662323660,1662823307,1665415307,0
1351,EXALT,"An in-person gaming event for Mario Kart Wii located in Deer Park, Long Island",500.0,6.2166061010848646,USD,US,Games,Live Games,New York,NY,1552595154,1554303559,1558191559,1
1616,AMERICANO. A short thriller that fights for the 1776 promise,"A refugee & veteran PR director team up to expose a statesman behind a tragedy, while inspiring a resistance.",15000.0,9.61587214452889,USD,US,Film & Video,Narrative Film,Philadelphia,PA,1474945318,1485966995,1488344340,1
747,Petority Smart Collar - Activity & Wellness Tracker For Pets,"The world's #1 smart collar tracks your pet's location, activity, heart rate, and offers wellness reports via APP. No subscription fee.",89400.0,11.400887146781374,SGD,SG,Technology,Wearables,Los Angeles,CA,1709359740,1712771379,1715363379,0
655,Sexy Bookends STL 3d Printing Collectable,Sexy bookends 3d printable models for FDM and resin STL files Female,500.0,6.2166061010848646,MXN,MX,Games,Tabletop Games,Durango,Durango,1721838652,1721936622,1724528622,1
1731,Henry's Box,Henry's box is a story about a young boy who through hope and determination builds a freedom box and escapes to the north,2000.0,7.601402334583733,USD,US,Film & Video,Narrative Film,Los Angeles,CA,1446494519,1447635496,1449285480,1
1056,BE Centauri - Mens Luxury Automatic Watch,Luxury modern wristwatches with a space theme,24638.0,10.112085832408304,GBP,GB,Fashion,Jewelry,Leeds,England,1608073099,1634587538,1637183138,0
1715,Video Valentines – an animated short featuring your message,Make a memorable present for that special someone. Give the one you love an animated romantic short film narrated by... you.,750.0,6.621405651764134,CAD,CA,Art,Video Art,Toronto,ON,1453655764,1453838400,1454993100,0
1927,MANA WatchOnlineFebruary2013,"We've written pilots for six different ""reality shows."" But they aren't real because we wrote them, we're in them and they're funny.",5925.0,8.68710472813351,USD,US,Film & Video,Webseries,Los Angeles,CA,1353105336,1354740721,1356996600,1
597,Poly Ultimate - Unbreakable Customise Puzzles,Innovative Materials to Turn Your Favorite Moments Into Fully Inter-locking Puzzles - Perfect Gift for Upcoming Holiday Season,35000.0,10.463131911491969,HKD,HK,Games,Puzzles,Hong Kong,Hong Kong Island,1727152052,1728569450,1731165050,0
622,Cortometraje Liliums,"Primer cortometraje de la productura IrisFilms, afincada en Córdoba, España. ""Una pequeña historia de amor, crecimiento y aceptación"".",300.0,5.707110264748875,EUR,ES,Film & Video,Shorts,Cordoba,Andalusia,1724232098,1725379664,1727971664,1
1074,"WE SPENT FRIDAY THE 13TH AT CRYSTAL LAKE, NOT CLICKBAIT",Crystal Lake has been quiet for a decade. So someone was inevitably going to disturb the waters.,1000.0,6.90875477931522,USD,US,Film & Video,Horror,Sodus,NY,1621605863,1624890755,1630074755,1
692,Light up Angel Wings,Illuminate Your World with Glowing Angel Wings,23407.0,10.060833123259906,HKD,HK,Technology,Wearables,Hong Kong,Hong Kong Island,1702003958,1718180209,1720772209,0
