issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2016-01-01,B5, 36 months,RENT,705.0,9.0,0.0,95.8,55000.0,11.48,9.67,credit_card,0.0,22000.0,Individual,725.27,Verified,0.0,NY,w,709.0,21259.0,70132137,5.0,11.0,0,462931.2
2016-02-01,C2, 60 months,MORTGAGE,705.0,29.0,0.0,86.0,132000.0,12.88,22.19,debt_consolidation,6.0,35000.0,Individual,794.21,Verified,0.0,LA,w,709.0,84878.0,69992652,15.0,11.0,1,636508.8
2014-10-01,E4, 60 months,MORTGAGE,675.0,27.0,0.0,88.4,110000.0,20.99,23.67,debt_consolidation,4.0,30000.0,Individual,811.44,Verified,0.0,VA,w,679.0,34904.0,32799620,14.0,11.0,1,544406.4
2015-09-01,B5, 36 months,OWN,695.0,39.0,0.0,80.3,55000.0,11.53,26.66,credit_card,0.0,24000.0,Individual,791.77,Not Verified,0.0,CA,f,699.0,43577.0,59471307,26.0,11.0,1,549676.8
2015-02-01,B5, 60 months,MORTGAGE,695.0,37.0,0.0,40.2,87000.0,11.53,28.88,debt_consolidation,1.0,20000.0,Individual,440.16,Verified,0.0,CA,w,699.0,29573.0,39700920,20.0,6.0,1,623462.4
2014-09-01,D4, 60 months,MORTGAGE,715.0,22.0,0.0,19.6,43500.0,17.57,16.39,debt_consolidation,2.0,15625.0,Individual,393.13,Source Verified,0.0,FL,f,719.0,7200.0,26819896,15.0,2.0,1,226281.6
2015-06-01,A1, 36 months,MORTGAGE,805.0,37.0,0.0,21.8,87000.0,5.32,20.48,home_improvement,2.0,10000.0,Individual,301.15,Not Verified,0.0,CT,w,809.0,7271.0,50536901,10.0,7.0,1,383961.6
2015-05-01,E4, 36 months,RENT,670.0,13.0,2.0,37.6,60900.0,20.49,14.17,debt_consolidation,0.0,12000.0,Individual,448.97,Verified,2.0,FL,f,674.0,7977.0,47220491,11.0,0.0,0,118281.6
2016-04-01,D3, 36 months,RENT,705.0,5.0,0.0,51.6,250000.0,18.25,6.46,credit_card,0.0,35000.0,Individual,1269.73,Source Verified,0.0,NY,f,709.0,28606.0,76221323,5.0,3.0,1,1030924.8
2016-01-01,B1, 36 months,OWN,745.0,6.0,0.0,31.0,48000.0,8.49,20.1,medical,0.0,2500.0,Individual,78.91,Not Verified,0.0,AL,f,749.0,4036.0,69612464,6.0,0.0,0,139449.6
2015-03-01,B2, 36 months,RENT,680.0,44.0,0.0,96.0,64000.0,9.17,21.98,debt_consolidation,0.0,6000.0,Individual,191.28,Not Verified,0.0,MN,f,684.0,7868.0,43649353,25.0,1.0,1,344390.4
2016-02-01,B5, 36 months,MORTGAGE,660.0,28.0,0.0,56.5,60000.0,11.47,22.71,credit_card,5.0,6000.0,Individual,197.78,Verified,0.0,VA,f,664.0,5761.0,70641626,9.0,4.0,0,475977.6
2014-02-01,A5, 36 months,OWN,725.0,8.0,0.0,27.8,140000.0,8.9,8.64,debt_consolidation,1.0,20000.0,Individual,635.07,Verified,0.0,MI,w,729.0,9828.0,11397077,6.0,5.0,1,520819.2
2015-09-01,B3, 36 months,RENT,670.0,6.0,0.0,76.5,43000.0,9.99,11.58,debt_consolidation,0.0,5000.0,Individual,161.32,Source Verified,0.0,NY,w,674.0,5200.0,58882824,4.0,0.0,1,160444.8
2015-06-01,A2, 36 months,MORTGAGE,695.0,29.0,0.0,74.9,115000.0,6.24,13.79,debt_consolidation,2.0,5000.0,Individual,152.66,Not Verified,0.0,NY,w,699.0,14597.0,53342518,13.0,11.0,1,699494.4
2014-02-01,E5, 60 months,MORTGAGE,685.0,50.0,0.0,95.2,54000.0,22.45,27.0,debt_consolidation,7.0,10650.0,Individual,296.88,Verified,0.0,CA,w,689.0,16179.0,12275489,16.0,7.0,1,683856.0
2016-04-01,A1, 36 months,MORTGAGE,725.0,11.0,0.0,81.3,64800.0,5.32,14.96,other,1.0,5000.0,Individual,150.58,Not Verified,0.0,RI,w,729.0,86534.0,76232274,5.0,11.0,1,886291.2
2014-08-01,E1, 60 months,MORTGAGE,695.0,56.0,0.0,59.6,83000.0,18.99,36.6,debt_consolidation,4.0,24000.0,Individual,622.45,Source Verified,0.0,PA,w,699.0,29154.0,24124812,11.0,11.0,1,373420.8
2015-11-01,F1, 60 months,RENT,685.0,29.0,1.0,48.0,40000.0,21.99,34.2,debt_consolidation,1.0,18000.0,Individual,497.04,Verified,0.0,MI,w,689.0,8177.0,65784735,13.0,0.0,0,775872.0
2015-03-01,C3, 36 months,RENT,665.0,13.0,0.0,81.5,78000.0,13.33,15.34,debt_consolidation,0.0,21000.0,Individual,710.92,Source Verified,0.0,CA,f,669.0,22163.0,42753416,8.0,5.0,1,362793.6
2014-12-01,D1, 36 months,MORTGAGE,695.0,53.0,0.0,60.7,80000.0,15.59,27.59,debt_consolidation,3.0,12150.0,Individual,424.71,Not Verified,0.0,CA,f,699.0,27419.0,36490936,25.0,11.0,1,423446.4
2015-06-01,A5, 36 months,OWN,765.0,29.0,0.0,23.2,33000.0,7.89,23.78,debt_consolidation,1.0,7000.0,Individual,219.0,Not Verified,0.0,MO,w,769.0,6144.0,52046485,13.0,11.0,1,341798.4
2015-12-01,B4, 36 months,MORTGAGE,685.0,15.0,1.0,34.2,40000.0,10.64,3.3,debt_consolidation,1.0,15000.0,Individual,488.53,Verified,1.0,MI,w,689.0,13165.0,67458191,10.0,0.0,1,825724.8
2016-02-01,B1, 36 months,MORTGAGE,720.0,22.0,0.0,35.4,71000.0,8.39,22.06,credit_card,4.0,13000.0,Individual,409.72,Not Verified,0.0,OR,w,724.0,8398.0,71005720,8.0,11.0,1,418176.0
2015-09-01,B5, 36 months,RENT,695.0,31.0,0.0,77.5,69100.0,11.53,21.36,debt_consolidation,0.0,18000.0,Individual,593.83,Verified,0.0,CA,f,699.0,23107.0,60760221,11.0,4.0,0,344476.8
2014-10-01,A2, 36 months,RENT,670.0,26.0,0.0,46.3,36000.0,6.49,16.55,credit_card,0.0,14000.0,Individual,429.03,Not Verified,0.0,OR,w,674.0,18414.0,29894724,20.0,0.0,1,223516.8
2014-10-01,E1, 60 months,MORTGAGE,710.0,54.0,0.0,41.3,53000.0,18.99,19.88,debt_consolidation,4.0,15000.0,Individual,389.03,Verified,0.0,TX,f,714.0,10609.0,31447458,29.0,11.0,1,657417.6
2015-11-01,A5, 36 months,RENT,710.0,15.0,0.0,88.4,54080.0,7.89,14.89,debt_consolidation,0.0,20000.0,Individual,625.72,Source Verified,0.0,PA,w,714.0,28457.0,65252536,6.0,0.0,1,670636.8
2015-11-01,B1, 36 months,RENT,670.0,10.0,0.0,53.2,48000.0,8.18,13.05,debt_consolidation,0.0,5000.0,Individual,157.1,Not Verified,0.0,CA,w,674.0,4042.0,65835521,5.0,1.0,1,247190.4
2014-01-01,A2, 36 months,MORTGAGE,760.0,44.0,0.0,19.9,32000.0,6.62,27.98,credit_card,5.0,10000.0,Individual,307.04,Verified,0.0,FL,w,764.0,9342.0,9095132,20.0,11.0,1,739065.6
2014-07-01,A5, 36 months,RENT,675.0,44.0,0.0,65.0,75000.0,8.39,24.21,major_purchase,0.0,6500.0,Individual,204.86,Verified,0.0,VA,w,679.0,18454.0,20050584,15.0,6.0,1,349747.2
2014-10-01,D3, 36 months,MORTGAGE,665.0,33.0,1.0,15.8,56000.0,16.99,18.37,credit_card,2.0,10000.0,Individual,356.48,Verified,1.0,FL,f,669.0,2608.0,31076220,14.0,0.0,1,951955.2
2016-03-01,C3, 60 months,RENT,675.0,16.0,0.0,74.1,37000.0,13.67,29.42,debt_consolidation,0.0,15000.0,Individual,346.47,Verified,0.0,MN,w,679.0,10000.0,75154557,12.0,4.0,0,378691.2
2014-04-01,D4, 36 months,RENT,660.0,17.0,0.0,64.7,31000.0,18.92,22.57,credit_card,0.0,7975.0,Individual,292.01,Source Verified,0.0,MA,f,664.0,7635.0,13058451,13.0,6.0,1,294451.2
2016-03-01,A5, 36 months,MORTGAGE,685.0,38.0,0.0,85.0,165000.0,7.89,23.35,debt_consolidation,5.0,6000.0,Individual,187.72,Verified,0.0,IL,w,689.0,91785.0,75680860,20.0,2.0,1,802051.2
2014-06-01,A3, 36 months,MORTGAGE,695.0,35.0,0.0,69.1,42000.0,7.12,25.66,credit_card,3.0,16500.0,Individual,510.38,Verified,0.0,NY,f,699.0,23503.0,19075999,7.0,0.0,1,1144022.4
2014-02-01,A3, 36 months,RENT,750.0,35.0,0.0,8.2,56000.0,7.62,9.23,major_purchase,0.0,7200.0,Individual,224.37,Not Verified,0.0,MI,w,754.0,2775.0,10647782,19.0,4.0,1,331516.8
2015-10-01,A3, 36 months,RENT,775.0,37.0,0.0,13.0,123000.0,6.89,11.0,credit_card,0.0,7500.0,Individual,231.21,Verified,0.0,PA,w,779.0,7358.0,63175841,17.0,11.0,1,812505.6
2015-10-01,C2, 36 months,RENT,710.0,4.0,0.0,68.0,20000.0,12.69,34.33,credit_card,0.0,4800.0,Individual,161.02,Source Verified,0.0,TX,w,714.0,3398.0,61460418,3.0,4.0,1,142041.6
2015-07-01,A5, 36 months,MORTGAGE,685.0,16.0,0.0,61.7,90000.0,7.89,18.92,debt_consolidation,1.0,16800.0,Individual,525.6,Not Verified,0.0,TX,w,689.0,10119.0,54303726,10.0,5.0,1,344390.4
2015-05-01,E1, 36 months,RENT,670.0,22.0,0.0,94.0,195000.0,18.25,10.05,debt_consolidation,0.0,35000.0,Individual,1269.73,Source Verified,0.0,CA,f,674.0,44589.0,48754966,8.0,1.0,0,1112227.2
2015-05-01,E3, 36 months,MORTGAGE,680.0,28.0,2.0,42.0,100000.0,19.19,19.96,debt_consolidation,5.0,19025.0,Individual,699.21,Source Verified,0.0,OH,f,684.0,2354.0,49257672,8.0,3.0,0,278726.4
2015-06-01,A2, 36 months,MORTGAGE,740.0,14.0,0.0,12.2,65000.0,6.24,10.06,credit_card,2.0,3000.0,Individual,91.6,Not Verified,0.0,VT,w,744.0,3593.0,51217150,7.0,2.0,1,1051747.2
2014-04-01,E1, 60 months,RENT,690.0,13.0,0.0,67.7,54000.0,19.99,19.09,debt_consolidation,0.0,12450.0,Individual,329.78,Source Verified,0.0,CA,w,694.0,12254.0,14938979,8.0,8.0,0,418003.2
2015-07-01,A1, 36 months,MORTGAGE,725.0,15.0,0.0,23.6,43000.0,5.32,8.12,credit_card,1.0,6500.0,Individual,195.75,Source Verified,0.0,DE,f,729.0,10725.0,54047784,8.0,8.0,1,336441.6
2015-08-01,C1, 36 months,RENT,660.0,19.0,0.0,98.2,16000.0,12.29,19.65,debt_consolidation,0.0,5000.0,Individual,166.77,Source Verified,0.0,OR,f,664.0,3967.0,57175128,3.0,7.0,0,402278.4
2014-06-01,C1, 36 months,OWN,760.0,12.0,0.0,19.1,110000.0,12.99,7.43,debt_consolidation,4.0,6350.0,Individual,213.93,Not Verified,0.0,NJ,w,764.0,5320.0,16070943,4.0,4.0,1,483753.6
2015-04-01,E1, 36 months,RENT,670.0,47.0,1.0,32.7,90000.0,18.25,27.19,other,2.0,35000.0,Individual,1269.73,Verified,1.0,MD,w,674.0,12028.0,46214183,17.0,5.0,0,368150.4
2016-01-01,A4, 36 months,OWN,700.0,50.0,0.0,32.2,110000.0,7.49,23.15,credit_card,4.0,16000.0,Individual,497.63,Not Verified,0.0,NY,w,704.0,19821.0,68943572,29.0,11.0,1,904780.8
2016-02-01,C5, 36 months,RENT,700.0,21.0,0.0,81.2,40000.0,15.31,45.42,debt_consolidation,0.0,5000.0,Individual,174.09,Verified,0.0,NJ,f,704.0,8774.0,71796336,13.0,3.0,1,271036.8
2016-03-01,C2, 36 months,RENT,675.0,22.0,0.0,57.4,130000.0,12.99,14.11,debt_consolidation,3.0,21000.0,Individual,707.48,Source Verified,0.0,CA,w,679.0,13825.0,73510084,11.0,9.0,1,423360.0
2015-10-01,E3, 36 months,MORTGAGE,725.0,33.0,0.0,16.2,45000.0,19.19,24.56,other,2.0,19800.0,Individual,727.7,Source Verified,0.0,AZ,w,729.0,5089.0,62116961,11.0,11.0,0,389232.0
2015-02-01,E2, 60 months,RENT,695.0,20.0,0.0,79.6,86000.0,18.84,23.9,debt_consolidation,1.0,30000.0,Individual,775.58,Verified,0.0,CA,f,699.0,29621.0,41012418,11.0,3.0,0,555033.6
2015-03-01,C3, 36 months,RENT,710.0,11.0,0.0,57.7,47000.0,13.33,17.36,house,0.0,10000.0,Individual,338.54,Source Verified,0.0,MI,f,714.0,6292.0,42354251,6.0,0.0,1,254880.0
2015-05-01,A5, 36 months,RENT,690.0,12.0,0.0,72.0,60000.0,7.89,15.12,debt_consolidation,0.0,14500.0,Individual,453.65,Source Verified,0.0,TX,w,694.0,13756.0,50495207,5.0,3.0,1,496972.8
2015-11-01,D2, 36 months,RENT,670.0,40.0,0.0,24.2,38200.0,16.55,27.08,credit_card,0.0,3350.0,Individual,118.69,Source Verified,0.0,MD,f,674.0,1836.0,65621247,8.0,11.0,1,496972.8
2014-04-01,D3, 60 months,RENT,705.0,26.0,0.0,54.3,54000.0,18.25,22.53,debt_consolidation,4.0,10750.0,Individual,274.45,Not Verified,0.0,NY,f,709.0,26466.0,13286750,11.0,11.0,1,652147.2
2014-06-01,C4, 36 months,RENT,710.0,9.0,0.0,99.9,55000.0,14.49,12.55,debt_consolidation,0.0,2500.0,Individual,86.05,Not Verified,0.0,WI,w,714.0,5492.0,18565892,3.0,6.0,1,289267.2
2015-03-01,C5, 36 months,RENT,670.0,34.0,0.0,80.7,26000.0,14.65,33.43,credit_card,0.0,8000.0,Individual,275.96,Source Verified,0.0,PA,f,674.0,7830.0,42415381,12.0,2.0,1,210297.6
2015-03-01,A4, 36 months,MORTGAGE,715.0,39.0,0.0,38.1,160000.0,6.92,17.77,debt_consolidation,7.0,30000.0,Individual,925.22,Source Verified,0.0,FL,w,719.0,21851.0,41113253,17.0,11.0,1,922924.8
2014-04-01,A5, 36 months,RENT,685.0,35.0,0.0,49.4,54000.0,8.9,23.76,debt_consolidation,6.0,10000.0,Individual,317.54,Verified,0.0,WV,f,689.0,12044.0,11417563,10.0,5.0,1,433900.8
2014-05-01,C2, 36 months,RENT,675.0,25.0,0.0,62.6,38000.0,13.35,29.13,credit_card,0.0,2000.0,Individual,67.73,Not Verified,0.0,PA,w,679.0,2378.0,14378216,12.0,2.0,1,304905.6
2016-01-01,F4, 60 months,MORTGAGE,675.0,25.0,0.0,70.6,107000.0,25.09,13.78,debt_consolidation,4.0,35000.0,Individual,1029.15,Source Verified,0.0,CA,f,679.0,182804.0,68822346,10.0,11.0,1,515462.4
2014-09-01,A3, 36 months,RENT,695.0,18.0,0.0,43.6,45000.0,7.12,7.81,credit_card,0.0,3000.0,Individual,92.8,Not Verified,0.0,CO,f,699.0,3010.0,26850303,9.0,0.0,1,202521.6
2014-06-01,D4, 60 months,MORTGAGE,685.0,21.0,0.0,96.9,92000.0,17.57,26.88,debt_consolidation,1.0,16500.0,Individual,415.15,Verified,0.0,NC,w,689.0,50270.0,18485907,10.0,5.0,1,520646.4
2015-03-01,C4, 36 months,MORTGAGE,665.0,19.0,0.0,64.5,105576.0,13.99,11.36,debt_consolidation,2.0,35000.0,Individual,1196.05,Verified,0.0,NC,f,669.0,4064.0,42354692,4.0,3.0,1,775699.2
2014-11-01,F5, 60 months,RENT,660.0,20.0,0.0,84.0,38400.0,25.57,28.03,debt_consolidation,0.0,11475.0,Individual,340.66,Source Verified,0.0,HI,w,664.0,13941.0,34894221,12.0,6.0,0,249868.8
2014-03-01,E5, 60 months,MORTGAGE,705.0,28.0,0.0,77.6,80165.0,22.45,18.09,debt_consolidation,1.0,35000.0,Individual,975.64,Verified,0.0,NJ,f,709.0,43976.0,12907358,15.0,6.0,0,612662.4
2015-09-01,F3, 60 months,MORTGAGE,685.0,17.0,0.0,27.0,50000.0,23.99,27.47,debt_consolidation,0.0,25000.0,Individual,719.06,Verified,0.0,NY,f,689.0,11913.0,60920499,16.0,1.0,1,276134.4
2015-09-01,B2, 36 months,MORTGAGE,720.0,21.0,0.0,57.4,60000.0,9.17,20.72,car,3.0,6400.0,Individual,204.03,Source Verified,0.0,CA,f,724.0,37508.0,60547549,11.0,11.0,1,410227.2
2015-01-01,A5, 36 months,MORTGAGE,675.0,14.0,0.0,49.4,71000.0,8.19,13.13,debt_consolidation,0.0,12500.0,Individual,392.81,Not Verified,0.0,VA,w,679.0,9230.0,39679492,8.0,11.0,1,539136.0
2015-10-01,A4, 60 months,MORTGAGE,775.0,35.0,0.0,22.4,79000.0,7.26,5.26,debt_consolidation,4.0,24000.0,Individual,478.18,Not Verified,0.0,FL,f,779.0,14026.0,61509543,11.0,11.0,1,775872.0
2015-06-01,E5, 60 months,MORTGAGE,665.0,22.0,3.0,45.4,60000.0,20.99,20.32,debt_consolidation,2.0,18050.0,Individual,488.22,Not Verified,3.0,NJ,f,669.0,12310.0,50303698,12.0,11.0,1,436492.8
2015-05-01,B2, 36 months,RENT,755.0,32.0,0.0,18.9,40000.0,9.17,1.5,debt_consolidation,0.0,11500.0,Individual,366.61,Source Verified,0.0,MA,w,759.0,2494.0,46726224,18.0,0.0,1,223430.4
2015-01-01,D1, 60 months,MORTGAGE,700.0,28.0,0.0,74.5,50000.0,15.59,30.96,debt_consolidation,5.0,24000.0,Individual,578.42,Source Verified,0.0,AL,w,704.0,30234.0,38507210,13.0,11.0,1,528681.6
2016-04-01,D2, 36 months,RENT,665.0,11.0,0.0,90.9,45000.0,17.27,12.08,debt_consolidation,0.0,5200.0,Individual,186.1,Source Verified,0.0,NY,w,669.0,3817.0,77018970,8.0,7.0,1,394502.4
2014-04-01,B1, 36 months,RENT,670.0,14.0,1.0,71.3,67000.0,9.67,11.43,debt_consolidation,0.0,10000.0,Individual,321.13,Source Verified,0.0,MD,w,674.0,9346.0,14519193,5.0,2.0,1,291772.8
2016-01-01,C5, 36 months,MORTGAGE,690.0,35.0,0.0,85.9,300000.0,14.85,20.84,debt_consolidation,9.0,35000.0,Individual,1210.72,Verified,0.0,NE,f,694.0,418004.0,69966988,25.0,5.0,1,907372.8
2015-09-01,B1, 36 months,OWN,665.0,17.0,0.0,62.0,90000.0,8.18,5.07,credit_card,1.0,10000.0,Individual,314.2,Source Verified,0.0,NY,f,669.0,7931.0,59339191,5.0,7.0,1,412905.6
2015-08-01,A5, 36 months,RENT,720.0,17.0,0.0,24.9,25000.0,7.89,18.77,credit_card,0.0,7000.0,Individual,219.0,Source Verified,0.0,TN,w,724.0,5383.0,57344516,14.0,11.0,1,157766.4
2015-06-01,C1, 36 months,RENT,675.0,21.0,0.0,52.9,58000.0,12.29,14.46,debt_consolidation,0.0,5000.0,Individual,166.77,Not Verified,0.0,CA,w,679.0,6293.0,52758321,7.0,9.0,0,336528.0
2014-04-01,C2, 60 months,MORTGAGE,685.0,24.0,0.0,85.4,80000.0,14.16,20.98,credit_card,1.0,14400.0,Individual,336.26,Not Verified,0.0,VA,w,689.0,6489.0,13297164,8.0,5.0,1,439171.2
2015-01-01,D4, 36 months,MORTGAGE,665.0,34.0,0.0,54.1,68000.0,17.14,31.38,debt_consolidation,7.0,19050.0,Individual,680.52,Source Verified,0.0,TX,w,669.0,20220.0,39691318,18.0,11.0,0,426124.8
2016-01-01,B3, 36 months,MORTGAGE,670.0,20.0,0.0,68.9,55000.0,9.8,21.1,credit_card,2.0,16000.0,Individual,514.78,Source Verified,0.0,TX,w,674.0,3995.0,68732022,6.0,4.0,1,334022.4
2016-01-01,A3, 36 months,MORTGAGE,710.0,29.0,0.0,2.7,40000.0,6.99,13.17,debt_consolidation,6.0,10000.0,Individual,308.73,Source Verified,0.0,GA,w,714.0,817.0,68477953,14.0,2.0,1,767923.2
2014-10-01,A4, 36 months,MORTGAGE,700.0,28.0,0.0,44.7,65000.0,7.69,11.76,debt_consolidation,5.0,20000.0,Individual,623.88,Verified,0.0,GA,f,704.0,11973.0,28693714,12.0,11.0,1,765331.2
2015-01-01,B3, 36 months,MORTGAGE,665.0,14.0,0.0,69.3,132000.0,10.49,8.57,debt_consolidation,1.0,20000.0,Individual,649.96,Source Verified,0.0,WA,w,669.0,25003.0,39652099,9.0,4.0,1,228873.6
2015-08-01,B2, 36 months,MORTGAGE,660.0,35.0,1.0,45.1,50000.0,9.17,12.17,credit_card,2.0,10000.0,Individual,318.79,Source Verified,1.0,PA,w,664.0,3070.0,56925008,8.0,3.0,1,604800.0
2014-11-01,A2, 36 months,OWN,725.0,34.0,0.0,31.6,70000.0,6.49,25.27,debt_consolidation,2.0,20000.0,Individual,612.89,Source Verified,0.0,PA,w,729.0,19351.0,33601364,19.0,11.0,1,426124.8
2014-05-01,E4, 60 months,MORTGAGE,660.0,40.0,0.0,89.4,80000.0,20.99,27.24,debt_consolidation,4.0,30000.0,Individual,811.44,Verified,0.0,NY,f,664.0,33451.0,16281624,21.0,3.0,1,407548.8
2016-03-01,A4, 60 months,OWN,775.0,32.0,0.0,11.8,63000.0,7.39,9.7,debt_consolidation,1.0,15000.0,Individual,299.79,Not Verified,0.0,GA,w,779.0,6229.0,74732479,9.0,11.0,1,499651.2
2015-06-01,C2, 36 months,RENT,670.0,23.0,1.0,88.0,90000.0,12.69,12.89,debt_consolidation,2.0,8500.0,Individual,285.14,Source Verified,1.0,MN,w,674.0,9120.0,52018510,10.0,0.0,1,523238.4
2014-08-01,C2, 36 months,MORTGAGE,660.0,42.0,1.0,89.3,98000.0,13.35,28.88,credit_card,3.0,14000.0,Individual,474.08,Verified,0.0,KY,f,664.0,48110.0,21461201,21.0,3.0,1,667958.4
2016-02-01,F2, 60 months,RENT,735.0,12.0,0.0,70.3,80000.0,24.11,28.43,debt_consolidation,1.0,30400.0,Individual,876.49,Source Verified,0.0,NY,w,739.0,9001.0,70882874,5.0,11.0,0,423446.4
2015-11-01,B3, 36 months,MORTGAGE,670.0,43.0,0.0,52.1,89800.0,9.99,21.8,credit_card,6.0,21000.0,Individual,677.52,Source Verified,0.0,IL,w,674.0,47133.0,65304115,16.0,4.0,1,436492.8
2016-03-01,A2, 36 months,MORTGAGE,680.0,32.0,2.0,35.4,80000.0,6.49,14.43,credit_card,3.0,14400.0,Individual,441.29,Not Verified,2.0,MD,f,684.0,16161.0,70812015,13.0,11.0,1,504921.6
2016-01-01,B2, 36 months,MORTGAGE,660.0,16.0,0.0,79.1,71000.0,9.17,21.35,debt_consolidation,2.0,5600.0,Individual,178.53,Source Verified,0.0,PA,w,664.0,17319.0,68578861,12.0,8.0,1,1009843.2
2014-07-01,C1, 36 months,OWN,660.0,42.0,1.0,58.2,120000.0,12.99,1.19,credit_card,5.0,4000.0,Individual,134.76,Not Verified,1.0,HI,f,664.0,2911.0,21090741,9.0,0.0,1,804556.8
2016-03-01,B3, 36 months,RENT,710.0,13.0,1.0,24.2,35000.0,9.75,22.33,debt_consolidation,0.0,5000.0,Individual,160.75,Source Verified,1.0,NY,w,714.0,5536.0,76071237,10.0,4.0,1,696729.6
2015-07-01,C3, 36 months,RENT,685.0,10.0,0.0,45.4,36000.0,13.33,9.08,credit_card,0.0,4000.0,Individual,135.42,Not Verified,0.0,PA,f,689.0,8716.0,55360707,10.0,2.0,1,99878.4
2015-04-01,B1, 36 months,MORTGAGE,770.0,32.0,0.0,29.2,93000.0,8.18,12.36,debt_consolidation,2.0,35000.0,Individual,1099.69,Verified,0.0,CT,f,774.0,14194.0,45644621,9.0,11.0,1,475977.6
2015-12-01,C1, 60 months,MORTGAGE,690.0,33.0,0.0,86.6,325000.0,11.99,15.87,credit_card,2.0,35000.0,Individual,778.38,Verified,0.0,NY,w,694.0,401969.0,66493633,12.0,11.0,1,465523.2
2015-04-01,C1, 36 months,MORTGAGE,660.0,21.0,0.0,71.4,65000.0,12.29,11.98,debt_consolidation,2.0,9000.0,Individual,300.18,Source Verified,0.0,MA,w,664.0,7064.0,46846101,7.0,11.0,1,399686.4
2015-08-01,C4, 36 months,MORTGAGE,675.0,20.0,0.0,74.2,60000.0,13.99,6.12,debt_consolidation,1.0,20000.0,Individual,683.46,Source Verified,0.0,CT,w,679.0,11131.0,56533113,7.0,3.0,1,804556.8
2016-03-01,C1, 36 months,RENT,665.0,8.0,0.0,36.0,20000.0,11.99,20.65,debt_consolidation,0.0,7000.0,Individual,232.47,Source Verified,0.0,AZ,w,669.0,4900.0,73429878,8.0,0.0,1,128736.0
2014-11-01,C3, 60 months,RENT,670.0,23.0,0.0,71.2,58000.0,13.66,22.16,debt_consolidation,3.0,20000.0,Individual,461.85,Source Verified,0.0,NJ,f,674.0,8971.0,34613531,8.0,0.0,0,512870.4
2015-12-01,B1, 36 months,RENT,700.0,6.0,0.0,17.1,62000.0,8.38,16.09,credit_card,0.0,12000.0,Individual,378.15,Not Verified,0.0,TN,w,704.0,11609.0,67940095,6.0,3.0,1,273542.4
2016-05-01,A1, 36 months,MORTGAGE,735.0,23.0,0.0,12.5,67000.0,5.32,17.95,debt_consolidation,1.0,13000.0,Individual,391.5,Not Verified,0.0,TX,w,739.0,34657.0,78178456,13.0,9.0,1,596937.6
2015-10-01,E2, 60 months,OWN,670.0,16.0,0.0,77.7,36000.0,18.55,24.5,debt_consolidation,0.0,15100.0,Individual,387.98,Source Verified,0.0,CA,f,674.0,17475.0,62185843,12.0,3.0,0,318124.8
2015-09-01,B5, 60 months,RENT,700.0,30.0,0.0,54.6,150000.0,11.53,8.94,debt_consolidation,2.0,24000.0,Individual,528.19,Source Verified,0.0,CA,w,704.0,16499.0,59392875,7.0,11.0,1,441763.2
2015-10-01,A3, 36 months,MORTGAGE,730.0,18.0,0.0,47.6,60000.0,6.89,14.7,credit_card,1.0,20000.0,Individual,616.54,Not Verified,0.0,FL,w,734.0,18583.0,63397796,10.0,4.0,1,525830.4
2014-10-01,B5, 36 months,OWN,685.0,27.0,1.0,50.1,80000.0,12.49,20.31,debt_consolidation,0.0,15000.0,Individual,501.74,Source Verified,1.0,NY,f,689.0,4959.0,29164463,15.0,9.0,0,283996.8
2016-06-01,C2, 60 months,MORTGAGE,690.0,30.0,1.0,34.8,77580.0,12.99,8.68,home_improvement,4.0,10200.0,Individual,232.03,Source Verified,1.0,CA,w,694.0,6467.0,81426418,15.0,11.0,0,1601510.4
2014-07-01,C2, 36 months,MORTGAGE,660.0,13.0,0.0,87.2,65773.24,13.35,3.52,debt_consolidation,1.0,7000.0,Individual,237.04,Not Verified,0.0,GA,w,664.0,4533.0,20059380,6.0,11.0,1,420768.0
2015-12-01,A5, 60 months,MORTGAGE,795.0,58.0,0.0,4.1,280000.0,7.89,6.25,debt_consolidation,4.0,25000.0,Individual,505.6,Source Verified,0.0,NY,w,799.0,11881.0,67838827,23.0,2.0,1,567993.6
2015-12-01,C4, 36 months,MORTGAGE,705.0,29.0,1.0,32.4,100000.0,13.67,8.65,home_improvement,4.0,30000.0,Individual,1020.53,Source Verified,0.0,PA,w,709.0,2039.0,65786625,10.0,11.0,0,604800.0
2016-02-01,D4, 60 months,OWN,690.0,21.0,0.0,86.3,85000.0,18.99,20.42,debt_consolidation,0.0,35000.0,Joint App,907.73,Not Verified,0.0,CA,w,694.0,27859.0,71622380,15.0,0.0,1,452390.4
2015-12-01,B4, 60 months,MORTGAGE,710.0,48.0,0.0,58.8,114000.0,10.64,11.16,debt_consolidation,6.0,25000.0,Individual,539.09,Not Verified,0.0,CA,w,714.0,27156.0,67435502,11.0,11.0,1,441763.2
